place_id,name,adm0name,latitude_deg,longitude_deg,population,rank_max,source
_Fuyang,Fuyang,China,30.055279,119.949999,771000.0,11,natural_earth_populated_places
_Ilorin,Ilorin,Nigeria,8.491956,4.54805,771000.0,11,natural_earth_populated_places
_Saarbrücken,Saarbrücken,Germany,49.25039,6.970003,770001.0,11,natural_earth_populated_places
_Shiyan,Shiyan,China,32.570039,110.779997,770000.0,11,natural_earth_populated_places
_Fuxin,Fuxin,China,42.012417,121.658059,770000.0,11,natural_earth_populated_places
_Quetta,Quetta,Pakistan,30.221947,67.023048,768000.0,11,natural_earth_populated_places
_Trujillo,Trujillo,Peru,-8.120035,-79.019968,765171.0,11,natural_earth_populated_places
_Kananga,Kananga,Congo (Kinshasa),-5.888096,22.398072,765000.0,11,natural_earth_populated_places
_Trabzon,Trabzon,Turkey,40.979991,39.719994,764714.0,11,natural_earth_populated_places
_Cotonou,Cotonou,Benin,6.36298,2.404355,762000.0,11,natural_earth_populated_places
_Jincheng,Jincheng,China,35.500377,112.830002,760000.0,11,natural_earth_populated_places
_Łódź,Łódź,Poland,51.767797,19.458229,758000.0,11,natural_earth_populated_places
_Kraków,Kraków,Poland,50.061925,19.958066,756000.0,11,natural_earth_populated_places
_Rochester,Rochester,United States of America,43.172371,-77.621896,755000.0,11,natural_earth_populated_places
_Saltillo,Saltillo,Mexico,25.421905,-101.006928,754000.0,11,natural_earth_populated_places
_Vientiane,Vientiane,Laos,17.966693,102.59998,754000.0,11,natural_earth_populated_places
_São José dos Campos,São José dos Campos,Brazil,-23.199994,-45.879949,753769.0,11,natural_earth_populated_places
_El Paso,El Paso,United States of America,31.78193,-106.511941,753000.0,11,natural_earth_populated_places
_Taizz,Taizz,Yemen,13.606398,44.037474,751000.0,11,natural_earth_populated_places
_Pietermaritzburg,Pietermaritzburg,South Africa,-29.610042,30.390021,750845.0,11,natural_earth_populated_places
_Tangier,Tangier,Morocco,35.775925,-5.806198,750060.0,11,natural_earth_populated_places
_Kolhapur,Kolhapur,India,16.7,74.220007,750000.0,11,natural_earth_populated_places
_Namangan,Namangan,Uzbekistan,41.000016,71.669982,750000.0,11,natural_earth_populated_places
_Fargona,Fargona,Uzbekistan,40.389975,71.780001,750000.0,11,natural_earth_populated_places
_Hsinchu,Hsinchu,Taiwan,24.816791,120.976739,750000.0,11,natural_earth_populated_places
_Changhua,Changhua,Taiwan,24.0734,120.513409,750000.0,11,natural_earth_populated_places
_Liège,Liège,Belgium,50.629996,5.580011,749110.0,11,natural_earth_populated_places
_Stamford,Stamford,United States of America,41.053346,-73.539191,746920.0,11,natural_earth_populated_places
_Ciudad Guayana,Ciudad Guayana,Venezuela,8.370017,-62.619987,746535.0,11,natural_earth_populated_places
_Hegang,Hegang,China,47.346627,130.296732,743307.0,11,natural_earth_populated_places
_Riga,Riga,Latvia,56.950024,24.099965,742572.0,11,natural_earth_populated_places
_Nouakchott,Nouakchott,Mauritania,18.086427,-15.97534,742144.0,11,natural_earth_populated_places
_Naga,Naga,Philippines,13.619155,123.181359,741635.0,11,natural_earth_populated_places
_Gdańsk,Gdańsk,Poland,54.359975,18.64004,740000.0,11,natural_earth_populated_places
_Ansan,Ansan,South Korea,37.348068,126.859533,739493.0,11,natural_earth_populated_places
_Nürnberg,Nürnberg,Germany,49.449991,11.079985,737304.0,11,natural_earth_populated_places
_Oyo,Oyo,Nigeria,7.850437,3.929982,736072.0,11,natural_earth_populated_places
_St.  Paul,St.  Paul,United States of America,44.943987,-93.084975,734854.0,11,natural_earth_populated_places
_Muscat,Muscat,Oman,23.585179,58.378311,734697.0,11,natural_earth_populated_places
_Amravati,Amravati,India,20.925616,77.78181,734451.0,11,natural_earth_populated_places
_Denpasar,Denpasar,Indonesia,-8.650029,115.219985,732344.0,11,natural_earth_populated_places
_Sokoto,Sokoto,Nigeria,13.060016,5.240031,732178.0,11,natural_earth_populated_places
_Beihai,Beihai,China,21.480406,109.100048,728978.0,11,natural_earth_populated_places
_Ashgabat,Ashgabat,Turkmenistan,37.949995,58.383299,727700.0,11,natural_earth_populated_places
_Bremen,Bremen,Germany,53.080002,8.800021,724909.0,11,natural_earth_populated_places
_Arlington,Arlington,United States of America,32.684761,-97.020239,724777.0,11,natural_earth_populated_places
_Lowell,Lowell,United States of America,42.633688,-71.316691,723629.0,11,natural_earth_populated_places
_As Sulaymaniyah,As Sulaymaniyah,Iraq,35.561278,45.43086,723170.0,11,natural_earth_populated_places
_Zagreb,Zagreb,Croatia,45.800007,15.999995,722526.0,11,natural_earth_populated_places
_Hanover,Hanover,Germany,52.36697,9.716657,722490.0,11,natural_earth_populated_places
_Cúcuta,Cúcuta,Colombia,7.920019,-72.519977,722146.0,11,natural_earth_populated_places
_Hamilton,Hamilton,Canada,43.249981,-79.829996,721053.0,11,natural_earth_populated_places
_Moshi,Moshi,Tanzania,-3.339604,37.339984,721018.0,11,natural_earth_populated_places
_Shaoguan,Shaoguan,China,24.799971,113.579982,720266.0,11,natural_earth_populated_places
_Tacoma,Tacoma,United States of America,47.240568,-122.446824,719868.0,11,natural_earth_populated_places
_Kumamoto,Kumamoto,Japan,32.800929,130.700642,718232.0,11,natural_earth_populated_places
_Lianyungang,Lianyungang,China,34.587014,119.226193,715600.0,11,natural_earth_populated_places
_Acapulco,Acapulco,Mexico,16.849991,-99.915979,715584.0,11,natural_earth_populated_places
_Kandahar,Kandahar,Afghanistan,31.61002,65.694946,715542.0,11,natural_earth_populated_places
_Dehra Dun,Dehra Dun,India,30.320409,78.050006,714223.0,11,natural_earth_populated_places
_Jeonju,Jeonju,South Korea,35.831416,127.140394,711424.0,11,natural_earth_populated_places
_Samarkand,Samarkand,Uzbekistan,39.670019,66.944999,708000.0,11,natural_earth_populated_places
_Qingyuan,Qingyuan,China,23.7004,113.030093,706717.0,11,natural_earth_populated_places
_Changzhi,Changzhi,China,36.183875,113.105282,706000.0,11,natural_earth_populated_places
_Akron,Akron,United States of America,41.070399,-81.519996,703200.0,11,natural_earth_populated_places
_Tolyatti,Tolyatti,Russia,53.508094,49.420063,702879.0,11,natural_earth_populated_places
_Jaboatao,Jaboatao,Brazil,-8.11001,-35.020044,702621.0,11,natural_earth_populated_places
_Shizuoka,Shizuoka,Japan,34.985835,138.385393,701561.0,11,natural_earth_populated_places
_Bulawayo,Bulawayo,Zimbabwe,-20.169998,28.580002,699385.0,11,natural_earth_populated_places
_Soledad,Soledad,Colombia,10.920017,-74.769994,698852.0,11,natural_earth_populated_places
_Meknes,Meknes,Morocco,33.900423,-5.559981,697628.0,11,natural_earth_populated_places
_Sarajevo,Sarajevo,Bosnia and Herzegovina,43.850022,18.383002,696731.0,11,natural_earth_populated_places
_Aksu,Aksu,China,41.150006,80.250026,695000.0,11,natural_earth_populated_places
_La Plata,La Plata,Argentina,-34.923321,-57.954436,694253.0,11,natural_earth_populated_places
_Malegaon,Malegaon,India,20.560359,74.525001,690844.0,11,natural_earth_populated_places
_Enugu,Enugu,Nigeria,6.450031,7.499997,688862.0,11,natural_earth_populated_places
_Chișinău,Chișinău,Moldova,47.005024,28.857711,688134.0,11,natural_earth_populated_places
_Huangshi,Huangshi,China,30.220002,115.099992,688090.0,11,natural_earth_populated_places
_Aracaju,Aracaju,Brazil,-10.900021,-37.119967,685356.0,11,natural_earth_populated_places
_Stockton,Stockton,United States of America,37.958134,-121.289739,685306.0,11,natural_earth_populated_places
_Bonn,Bonn,Germany,50.720456,7.080022,680543.0,11,natural_earth_populated_places
_San Pedro Sula,San Pedro Sula,Honduras,15.500022,-88.029986,680091.0,11,natural_earth_populated_places
_Nellore,Nellore,India,14.439983,79.989939,678004.0,11,natural_earth_populated_places
_Catania,Catania,Italy,37.499971,15.079999,674542.0,11,natural_earth_populated_places
_Gorakhpur,Gorakhpur,India,26.750394,83.380016,674246.0,11,natural_earth_populated_places
_Ipoh,Ipoh,Malaysia,4.599989,101.064983,673318.0,11,natural_earth_populated_places
_Chongjin,Chongjin,North Korea,41.784619,129.79,672614.0,11,natural_earth_populated_places
_Utsunomiya,Utsunomiya,Japan,36.549977,139.870005,667752.0,11,natural_earth_populated_places
_Puyang,Puyang,China,35.700391,114.98,666322.0,11,natural_earth_populated_places
_Najaf,Najaf,Iraq,32.000332,44.335371,665552.0,11,natural_earth_populated_places
_São José dos Pinhais,São José dos Pinhais,Brazil,-25.57003,-49.180006,665063.0,11,natural_earth_populated_places
_Syracuse,Syracuse,United States of America,43.049994,-76.150014,662577.0,11,natural_earth_populated_places
_Santo André,Santo André,Brazil,-23.652834,-46.527817,662373.0,11,natural_earth_populated_places
_Bytom,Bytom,Poland,50.350039,18.909998,662247.0,11,natural_earth_populated_places
_Pointe-Noire,Pointe-Noire,Congo (Brazzaville),-4.770007,11.880039,659084.0,11,natural_earth_populated_places
_At Taif,At Taif,Saudi Arabia,21.262228,40.382279,657282.0,11,natural_earth_populated_places
_Ismaïlia,Ismaïlia,Egypt,30.590341,32.259984,656135.0,11,natural_earth_populated_places
_Knoxville,Knoxville,United States of America,35.970012,-83.92003,655400.0,11,natural_earth_populated_places
_Shivamogga,Shivamogga,India,13.930376,75.560028,654055.0,11,natural_earth_populated_places
_Biên Hòa,Biên Hòa,Vietnam,10.970014,106.830058,652646.0,11,natural_earth_populated_places
_Zhanyi,Zhanyi,China,25.600465,103.81665,652604.0,11,natural_earth_populated_places
_Kryvyy Rih,Kryvyy Rih,Ukraine,47.928326,33.344983,652380.0,11,natural_earth_populated_places
_Turpan,Turpan,China,42.935375,89.165038,651853.0,11,natural_earth_populated_places
_Tiruppur,Tiruppur,India,11.080421,77.329998,650000.0,11,natural_earth_populated_places
_Andijan,Andijan,Uzbekistan,40.790002,72.339967,650000.0,11,natural_earth_populated_places
_Irbid,Irbid,Jordan,32.549989,35.849998,650000.0,11,natural_earth_populated_places
_Krasnodar,Krasnodar,Russia,45.019977,39.000038,649851.0,11,natural_earth_populated_places
_Zaragoza,Zaragoza,Spain,41.650002,-0.889982,649404.0,11,natural_earth_populated_places
_Genoa,Genoa,Italy,44.409988,8.930039,647497.0,11,natural_earth_populated_places
_Lilongwe,Lilongwe,Malawi,-13.983295,33.783302,646750.0,11,natural_earth_populated_places
_Diyarbakır,Diyarbakır,Turkey,37.920436,40.23004,644763.0,11,natural_earth_populated_places
_Morelia,Morelia,Mexico,19.733381,-101.189493,644306.0,11,natural_earth_populated_places
_Ulyanovsk,Ulyanovsk,Russia,54.329977,48.410006,640680.0,11,natural_earth_populated_places
_Shihezi,Shihezi,China,44.299969,86.029932,640000.0,11,natural_earth_populated_places
_Utrecht,Utrecht,Netherlands,52.100346,5.120039,640000.0,11,natural_earth_populated_places
_Kikwit,Kikwit,Congo (Kinshasa),-5.030043,18.850002,637736.0,11,natural_earth_populated_places
_Hofuf,Hofuf,Saudi Arabia,25.348749,49.585593,637389.0,11,natural_earth_populated_places
_Yogyakarta,Yogyakarta,Indonesia,-7.779953,110.375009,636660.0,11,natural_earth_populated_places
_Wrocław,Wrocław,Poland,51.110432,17.030009,634893.0,11,natural_earth_populated_places
_Winnipeg,Winnipeg,Canada,49.882987,-97.165992,632063.0,11,natural_earth_populated_places
_Izhevsk,Izhevsk,Russia,56.85003,53.230022,631038.0,11,natural_earth_populated_places
_Pasadena,Pasadena,United States of America,29.660863,-95.147743,628492.0,11,natural_earth_populated_places
_Zhuozhou,Zhuozhou,China,39.540053,115.789976,628000.0,11,natural_earth_populated_places
_San Mateo,San Mateo,United States of America,37.540554,-122.303214,626406.0,11,natural_earth_populated_places
_Raurkela,Raurkela,India,22.230412,84.829954,625831.0,11,natural_earth_populated_places
_Québec,Québec,Canada,46.839969,-71.24561,624177.0,11,natural_earth_populated_places
_Poznań,Poznań,Poland,52.405753,16.89994,623997.0,11,natural_earth_populated_places
_Bur Said,Bur Said,Egypt,31.25999,32.290008,623864.0,11,natural_earth_populated_places
_Nanded,Nanded,India,19.197259,77.308337,623708.0,11,natural_earth_populated_places
_Bannu,Bannu,Pakistan,32.98898,70.598574,622419.0,11,natural_earth_populated_places
_Asmara,Asmara,Eritrea,15.333339,38.933324,620802.0,11,natural_earth_populated_places
_Southend-on-Sea,Southend-on-Sea,United Kingdom,51.550018,0.719997,618386.0,11,natural_earth_populated_places
_Dresden,Dresden,Germany,51.049971,13.750003,617515.0,11,natural_earth_populated_places
_Wiesbaden,Wiesbaden,Germany,50.080391,8.250028,617126.0,11,natural_earth_populated_places
_Icel,Icel,Turkey,36.799988,34.619995,616990.0,11,natural_earth_populated_places
_Fresno,Fresno,United States of America,36.747717,-119.772984,616353.0,11,natural_earth_populated_places
_Changping,Changping,China,40.224766,116.194396,614821.0,11,natural_earth_populated_places
_Korla,Korla,China,41.729997,86.150028,613000.0,11,natural_earth_populated_places
_Palu,Palu,Indonesia,-0.907039,119.833037,612445.0,11,natural_earth_populated_places
_Taizhou,Taizhou,China,32.490406,119.900009,612356.0,11,natural_earth_populated_places
_Xiangtai,Xiangtai,China,37.049972,114.500029,611739.0,11,natural_earth_populated_places
_Oceanside,Oceanside,United States of America,33.191499,-117.345811,609854.0,11,natural_earth_populated_places
_Samsun,Samsun,Turkey,41.279998,36.343663,609339.0,11,natural_earth_populated_places
_Luxor,Luxor,Egypt,25.700019,32.650038,609248.0,11,natural_earth_populated_places
_Belagavi,Belagavi,India,15.865012,74.505002,608756.0,11,natural_earth_populated_places
_Pontianak,Pontianak,Indonesia,-0.029987,109.319983,607311.0,11,natural_earth_populated_places
_Yaroslavl,Yaroslavl,Russia,57.619983,39.87001,606730.0,11,natural_earth_populated_places
_Constantine,Constantine,Algeria,36.359989,6.599948,605179.0,11,natural_earth_populated_places
_Bandjarmasin,Bandjarmasin,Indonesia,-3.329992,114.580076,603576.0,11,natural_earth_populated_places
_Abu Dhabi,Abu Dhabi,United Arab Emirates,24.466684,54.366593,603492.0,11,natural_earth_populated_places
_Kirkuk,Kirkuk,Iraq,35.472239,44.392267,601433.0,11,natural_earth_populated_places
_Sangli,Sangli,India,16.860404,74.575024,601214.0,11,natural_earth_populated_places
_Barcelona,Barcelona,Venezuela,10.130375,-64.720014,600954.0,11,natural_earth_populated_places
_Canoas,Canoas,Brazil,-29.919997,-51.179987,600000.0,11,natural_earth_populated_places
_Sohag,Sohag,Egypt,26.550407,31.700018,600000.0,11,natural_earth_populated_places
_El Mansura,El Mansura,Egypt,31.050442,31.380038,600000.0,11,natural_earth_populated_places
_Barnaul,Barnaul,Russia,53.354998,83.745007,599579.0,11,natural_earth_populated_places
_Zahedan,Zahedan,Iran,29.499994,60.830023,598887.0,11,natural_earth_populated_places
_Jalalabad,Jalalabad,Afghanistan,34.441527,70.436104,597971.0,11,natural_earth_populated_places
_Chiclayo,Chiclayo,Peru,-6.762909,-79.836585,596792.0,11,natural_earth_populated_places
_Hermosillo,Hermosillo,Mexico,29.098881,-110.954065,595811.0,11,natural_earth_populated_places
_Port Louis,Port Louis,Mauritius,-20.166639,57.499994,595491.0,11,natural_earth_populated_places
_Chandrapur,Chandrapur,India,19.969981,79.300007,595118.0,11,natural_earth_populated_places
_Al Hillah,Al Hillah,Saudi Arabia,23.489456,46.75636,594605.0,11,natural_earth_populated_places
_Al Hillah,Al Hillah,Iraq,32.472138,44.421722,594605.0,11,natural_earth_populated_places
_Rasht,Rasht,Iran,37.299983,49.629983,594590.0,11,natural_earth_populated_places
_Nagano,Nagano,Japan,36.649997,138.170005,594311.0,11,natural_earth_populated_places
_Vinh,Vinh,Vietnam,18.699981,105.679999,593645.0,11,natural_earth_populated_places
_Abeokuta,Abeokuta,Nigeria,7.160427,3.350017,593100.0,11,natural_earth_populated_places
_Kayseri,Kayseri,Turkey,38.73496,35.49002,592840.0,11,natural_earth_populated_places
_Samarinda,Samarinda,Indonesia,-0.500035,117.149996,592228.0,11,natural_earth_populated_places
_Gary,Gary,United States of America,41.580393,-87.330003,591180.0,11,natural_earth_populated_places
_Ajmer,Ajmer,India,26.449999,74.639981,589985.0,11,natural_earth_populated_places
_Sarasota,Sarasota,United States of America,27.336121,-82.530787,589959.0,11,natural_earth_populated_places
_Dortmund,Dortmund,Germany,51.529967,7.450026,588462.0,11,natural_earth_populated_places
_Aurora,Aurora,United States of America,39.695857,-104.808497,587540.0,11,natural_earth_populated_places
_Vladivostok,Vladivostok,Russia,43.130015,131.910026,587022.0,11,natural_earth_populated_places
_Irkutsk,Irkutsk,Russia,52.284604,104.283869,586695.0,11,natural_earth_populated_places
_Covington,Covington,United States of America,39.084008,-84.508599,585489.0,11,natural_earth_populated_places
_Blantyre,Blantyre,Malawi,-15.790007,34.989947,584877.0,11,natural_earth_populated_places
_Anqing,Anqing,China,30.499959,117.050002,580497.0,11,natural_earth_populated_places
_Hami,Hami,China,42.826984,93.515005,580000.0,11,natural_earth_populated_places
_Cuttack,Cuttack,India,20.470002,85.889941,580000.0,11,natural_earth_populated_places
_Hachiōji,Hachiōji,Japan,35.657706,139.326059,579399.0,11,natural_earth_populated_places
_Khabarovsk,Khabarovsk,Russia,48.454987,135.120011,579000.0,11,natural_earth_populated_places
_Veracruz,Veracruz,Mexico,19.177342,-96.159981,578963.0,11,natural_earth_populated_places
_Kisangani,Kisangani,Congo (Kinshasa),0.520006,25.22,578470.0,11,natural_earth_populated_places
_Joliet,Joliet,United States of America,41.529983,-88.106674,578460.0,11,natural_earth_populated_places
_Libreville,Libreville,Gabon,0.385389,9.457965,578156.0,11,natural_earth_populated_places
_Kerman,Kerman,Iran,30.299997,57.080019,577514.0,11,natural_earth_populated_places
_Urmia,Urmia,Iran,37.529995,44.999982,577307.0,11,natural_earth_populated_places
_Bikaner,Bikaner,India,28.015083,73.332243,576015.0,11,natural_earth_populated_places
_Quetzaltenango,Quetzaltenango,Guatemala,14.829959,-91.520006,575263.0,11,natural_earth_populated_places
_Kuching,Kuching,Malaysia,1.52997,110.329999,570407.0,11,natural_earth_populated_places
_Shuozhou,Shuozhou,China,39.300378,112.420001,570000.0,11,natural_earth_populated_places
_Niigata,Niigata,Japan,37.919997,139.04003,569797.0,11,natural_earth_populated_places
_Pereira,Pereira,Colombia,4.81039,-75.679991,568750.0,11,natural_earth_populated_places
_Macau,Macau,Macau S.A.R,22.189135,113.544375,568700.0,11,natural_earth_populated_places
_Bouaké,Bouaké,Ivory Coast,7.689982,-5.030014,567481.0,11,natural_earth_populated_places
_Binjai,Binjai,Indonesia,3.620359,98.500075,564979.0,11,natural_earth_populated_places
_Manama,Manama,Bahrain,26.236136,50.583052,563920.0,11,natural_earth_populated_places
_Uberlândia,Uberlândia,Brazil,-18.899998,-48.279984,563536.0,11,natural_earth_populated_places
_Sorocaba,Sorocaba,Brazil,-23.490002,-47.469981,563281.0,11,natural_earth_populated_places
_Tongling,Tongling,China,30.950448,117.780035,562832.0,11,natural_earth_populated_places
_Weihai,Weihai,China,37.499971,122.099978,560255.0,11,natural_earth_populated_places
_Mar del Plata,Mar del Plata,Argentina,-38.00002,-57.579984,555897.0,11,natural_earth_populated_places
_Santiago de Cuba,Santiago de Cuba,Cuba,20.025017,-75.821326,555865.0,11,natural_earth_populated_places
_Siping,Siping,China,43.170012,124.330023,555609.0,11,natural_earth_populated_places
_Kagoshima,Kagoshima,Japan,31.585965,130.561064,555352.0,11,natural_earth_populated_places
_Surakarta,Surakarta,Indonesia,-7.564979,110.825008,555308.0,11,natural_earth_populated_places
_Makhachkala,Makhachkala,Russia,42.980024,47.499984,554981.0,11,natural_earth_populated_places
_Bhavnagar,Bhavnagar,India,21.778424,72.129954,554978.0,11,natural_earth_populated_places
_Uyo,Uyo,Nigeria,5.036014,7.916153,554906.0,11,natural_earth_populated_places
_Bristol,Bristol,United Kingdom,51.449998,-2.583315,553528.0,11,natural_earth_populated_places
_Bahawalpur,Bahawalpur,Pakistan,29.389975,71.674994,552607.0,11,natural_earth_populated_places
_Kenitra,Kenitra,Morocco,34.2704,-6.579997,551786.0,11,natural_earth_populated_places
_Ribeirão Preto,Ribeirão Preto,Brazil,-21.17004,-47.829985,551267.0,11,natural_earth_populated_places
_Kanazawa,Kanazawa,Japan,36.560002,136.640021,551249.0,11,natural_earth_populated_places
_Orenburg,Orenburg,Russia,51.779978,55.110011,550204.0,11,natural_earth_populated_places
_Málaga,Málaga,Spain,36.720406,-4.419999,550058.0,11,natural_earth_populated_places
_Tabuk,Tabuk,Saudi Arabia,28.383835,36.554967,547957.0,11,natural_earth_populated_places
_Puerto la Cruz,Puerto la Cruz,Venezuela,10.169959,-64.680016,546616.0,11,natural_earth_populated_places
_Jiujiang,Jiujiang,China,29.72998,115.980042,545616.0,11,natural_earth_populated_places
_Hisar,Hisar,India,29.169988,75.725031,544829.0,11,natural_earth_populated_places
_Matola,Matola,Mozambique,-25.969592,32.460024,543907.0,11,natural_earth_populated_places
_Bilaspur,Bilaspur,India,22.09042,82.159987,543454.0,11,natural_earth_populated_places
_Sargodha,Sargodha,Pakistan,32.085366,72.674985,542603.0,11,natural_earth_populated_places
_Leipzig,Leipzig,Germany,51.335405,12.409981,542529.0,11,natural_earth_populated_places
_Yining,Yining,China,43.900019,81.350011,542507.0,11,natural_earth_populated_places
_Vilnius,Vilnius,Lithuania,54.683366,25.316635,542366.0,11,natural_earth_populated_places
_Tirunelveli,Tirunelveli,India,8.730409,77.689976,542200.0,11,natural_earth_populated_places
_Cancún,Cancún,Mexico,21.16996,-86.830008,542043.0,11,natural_earth_populated_places
_Newcastle,Newcastle,Australia,-32.929508,151.770249,540796.0,11,natural_earth_populated_places
_Yangzhou,Yangzhou,China,32.399998,119.430012,539715.0,11,natural_earth_populated_places
_Novokuznetsk,Novokuznetsk,Russia,53.750012,87.114982,539616.0,11,natural_earth_populated_places
_Latakia,Latakia,Syria,35.539987,35.779976,539147.0,11,natural_earth_populated_places
_Matamoros,Matamoros,Mexico,25.879982,-97.500002,538785.0,11,natural_earth_populated_places
_Göteborg,Göteborg,Sweden,57.709147,11.97863,537797.0,11,natural_earth_populated_places
_Ōtsu,Ōtsu,Japan,35.006402,135.867407,536976.0,11,natural_earth_populated_places
_Grand Rapids,Grand Rapids,United States of America,42.96372,-85.669949,535829.0,11,natural_earth_populated_places
_Tomsk,Tomsk,Russia,56.494987,84.975009,535479.0,11,natural_earth_populated_places
_Linxia,Linxia,China,35.600009,103.200047,534555.0,11,natural_earth_populated_places
_Matsuyama,Matsuyama,Japan,33.845543,132.765839,533541.0,11,natural_earth_populated_places
_Rouen,Rouen,France,49.430405,1.079975,532559.0,11,natural_earth_populated_places
_Jiangmen,Jiangmen,China,22.58039,113.080012,532419.0,11,natural_earth_populated_places
_Oaxaca,Oaxaca,Mexico,17.08269,-96.66995,530728.0,11,natural_earth_populated_places
_Beira,Beira,Mozambique,-19.820045,34.870006,530604.0,11,natural_earth_populated_places
_Guntur,Guntur,India,16.329997,80.450014,530577.0,11,natural_earth_populated_places
_Ṭarābulus,Ṭarābulus,Lebanon,34.438267,35.831661,530000.0,11,natural_earth_populated_places
_Harrisburg,Harrisburg,United States of America,40.2736,-76.884749,528892.0,11,natural_earth_populated_places
_Hamadan,Hamadan,Iran,34.796027,48.515013,528256.0,11,natural_earth_populated_places
_Cangzhou,Cangzhou,China,38.320386,116.870013,527681.0,11,natural_earth_populated_places
_Kota Kinabalu,Kota Kinabalu,Malaysia,5.979983,116.110008,527671.0,11,natural_earth_populated_places
_Gold Coast,Gold Coast,Australia,-28.081504,153.448246,527660.0,11,natural_earth_populated_places
_Vancouver,Vancouver,United States of America,45.630301,-122.639993,525802.0,11,natural_earth_populated_places
_Jian,Jian,China,27.130423,114.999998,520248.0,11,natural_earth_populated_places
_Londrina,Londrina,Brazil,-23.300039,-51.179987,520238.0,11,natural_earth_populated_places
_Ryazan,Ryazan,Russia,54.619959,39.719994,520173.0,11,natural_earth_populated_places
_Jingzhou,Jingzhou,China,30.320021,112.229986,520000.0,11,natural_earth_populated_places
_Bello,Bello,Colombia,6.329987,-75.569997,519670.0,11,natural_earth_populated_places
_Tyumen,Tyumen,Russia,57.140012,65.529995,519119.0,11,natural_earth_populated_places
_Lipetsk,Lipetsk,Russia,52.620004,39.639999,515655.0,11,natural_earth_populated_places
_Siliguri,Siliguri,India,26.720422,88.455004,515574.0,11,natural_earth_populated_places
_Eskişehir,Eskişehir,Turkey,39.794999,30.529961,514869.0,11,natural_earth_populated_places
_Banda Aceh,Banda Aceh,Indonesia,5.549983,95.320011,513698.0,11,natural_earth_populated_places
_Ujjain,Ujjain,India,23.190405,75.79004,513350.0,11,natural_earth_populated_places
_Salta,Salta,Argentina,-24.783359,-65.416638,512686.0,11,natural_earth_populated_places
_Penza,Penza,Russia,53.180021,44.999982,512602.0,11,natural_earth_populated_places
_Blida,Blida,Algeria,36.420347,2.829998,511348.0,11,natural_earth_populated_places
_Mykolayiv,Mykolayiv,Ukraine,46.967739,31.984342,510840.0,11,natural_earth_populated_places
_Karbala,Karbala,Iraq,32.61492,44.024486,510692.0,11,natural_earth_populated_places
_Suez,Suez,Egypt,30.004976,32.549941,508335.0,11,natural_earth_populated_places
_Gliwice,Gliwice,Poland,50.330376,18.670013,507670.0,11,natural_earth_populated_places
_Bukittinggi,Bukittinggi,Indonesia,-0.303148,100.36146,506964.0,11,natural_earth_populated_places
_Kashgar,Kashgar,China,39.476336,75.969926,506640.0,11,natural_earth_populated_places
_Liaoyuan,Liaoyuan,China,42.899977,125.129974,506548.0,11,natural_earth_populated_places
_Gaza City,Gaza City,Palestine,31.529999,34.445019,505700.0,11,natural_earth_populated_places
_Kota Baharu,Kota Baharu,Malaysia,6.119974,102.229977,505583.0,11,natural_earth_populated_places
_Jundiaí,Jundiaí,Brazil,-23.199994,-46.879992,505548.0,11,natural_earth_populated_places
_Edinburgh,Edinburgh,United Kingdom,55.948328,-3.219091,504966.0,11,natural_earth_populated_places
_Tlaxcala,Tlaxcala,Mexico,19.319995,-98.23001,503878.0,11,natural_earth_populated_places
_Arak,Arak,Iran,34.080412,49.700005,503647.0,11,natural_earth_populated_places
_Davangere,Davangere,India,14.470007,75.920006,503564.0,11,natural_earth_populated_places
_Viña del Mar,Viña del Mar,Chile,-33.024898,-71.557083,503534.0,11,natural_earth_populated_places
_Pingtung,Pingtung,Taiwan,22.681702,120.481679,503530.0,11,natural_earth_populated_places
_Annaba,Annaba,Algeria,36.920006,7.759981,503524.0,11,natural_earth_populated_places
_Akola,Akola,India,20.709988,77.010018,503502.0,11,natural_earth_populated_places
_Brighton,Brighton,United Kingdom,50.830346,-0.169974,503008.0,11,natural_earth_populated_places
_Astrakhan,Astrakhan,Russia,46.348655,48.054989,502533.0,11,natural_earth_populated_places
_Bradford,Bradford,United Kingdom,53.791675,-1.754465,501700.0,11,natural_earth_populated_places
_Kansas City,Kansas City,United States of America,39.11358,-94.630146,501577.0,11,natural_earth_populated_places
_Bari,Bari,Italy,41.11422,16.872758,500577.0,11,natural_earth_populated_places
_Awka,Awka,Nigeria,6.210434,7.069997,500000.0,10,natural_earth_populated_places
_San Lorenzo,San Lorenzo,Paraguay,-25.340018,-57.52004,500000.0,10,natural_earth_populated_places
_Mazatlán,Mazatlán,Mexico,29.017104,-110.13334,500000.0,10,natural_earth_populated_places
_Damanhûr,Damanhûr,Egypt,31.050442,30.470016,500000.0,10,natural_earth_populated_places
_Pasuruan,Pasuruan,Indonesia,-7.629574,112.900023,500000.0,10,natural_earth_populated_places
_Shuangyashan,Shuangyashan,China,46.670419,131.350008,500000.0,10,natural_earth_populated_places
_Glendale,Glendale,United States of America,33.535431,-112.174495,500000.0,10,natural_earth_populated_places
_Tsu,Tsu,Japan,34.717066,136.51667,500000.0,10,natural_earth_populated_places
_El Minya,El Minya,Egypt,28.090003,30.749999,500000.0,10,natural_earth_populated_places
_Keelung,Keelung,Taiwan,25.133258,121.733282,500000.0,10,natural_earth_populated_places
