starlink_gateway,latitude_deg,longitude_deg,portfolio,nearest_argus_km
"Aerzen, Germany",52.0489,9.2683,Argus uniform baseline,1807.621277240214
"Aerzen, Germany",52.0489,9.2683,Argus WorldPop baseline,586.4913988119386
"Aerzen, Germany",52.0489,9.2683,Argus uniform geopolitical,1807.621277240214
"Aerzen, Germany",52.0489,9.2683,Argus WorldPop geopolitical,586.4913988119386
"Akita, Japan",39.72,140.1024,Argus uniform baseline,4377.585162310219
"Akita, Japan",39.72,140.1024,Argus WorldPop baseline,1385.7308093044198
"Akita, Japan",39.72,140.1024,Argus uniform geopolitical,4689.3700152218225
"Akita, Japan",39.72,140.1024,Argus WorldPop geopolitical,351.50866766665484
"Akron, OH",41.0575,-81.5199,Argus uniform baseline,1000.0596139264318
"Akron, OH",41.0575,-81.5199,Argus WorldPop baseline,6467.299596163452
"Akron, OH",41.0575,-81.5199,Argus uniform geopolitical,1639.4883751920324
"Akron, OH",41.0575,-81.5199,Argus WorldPop geopolitical,558.0483468267327
"Alfouvar de Cima, Portugal",40.5167,-8.25,Argus uniform baseline,495.1235525987807
"Alfouvar de Cima, Portugal",40.5167,-8.25,Argus WorldPop baseline,624.2689633573527
"Alfouvar de Cima, Portugal",40.5167,-8.25,Argus uniform geopolitical,495.1235525987807
"Alfouvar de Cima, Portugal",40.5167,-8.25,Argus WorldPop geopolitical,624.2689633573527
"Anchorage, AK",61.2181,-149.9003,Argus uniform baseline,1673.6242266597944
"Anchorage, AK",61.2181,-149.9003,Argus WorldPop baseline,6519.2643110337285
"Anchorage, AK",61.2181,-149.9003,Argus uniform geopolitical,1673.6242266597944
"Anchorage, AK",61.2181,-149.9003,Argus WorldPop geopolitical,2791.204168215742
"Angeles, Philippines",15.145,120.5887,Argus uniform baseline,3991.0454722683025
"Angeles, Philippines",15.145,120.5887,Argus WorldPop baseline,1930.379429537807
"Angeles, Philippines",15.145,120.5887,Argus uniform geopolitical,3991.0454722683025
"Angeles, Philippines",15.145,120.5887,Argus WorldPop geopolitical,377.5529703431552
"Ashburn, VA",39.0157,-77.4649,Argus uniform baseline,587.027060885951
"Ashburn, VA",39.0157,-77.4649,Argus WorldPop baseline,6305.480382743582
"Ashburn, VA",39.0157,-77.4649,Argus uniform geopolitical,1897.8201399496068
"Ashburn, VA",39.0157,-77.4649,Argus WorldPop geopolitical,567.4658557726566
"Awarua, NZ",-46.5294,168.3781,Argus uniform baseline,1309.715854995248
"Awarua, NZ",-46.5294,168.3781,Argus WorldPop baseline,9625.81315442957
"Awarua, NZ",-46.5294,168.3781,Argus uniform geopolitical,1309.715854995248
"Awarua, NZ",-46.5294,168.3781,Argus WorldPop geopolitical,8248.267159761772
"Ballinspittle, Ireland",51.6508,-8.5808,Argus uniform baseline,887.940570725158
"Ballinspittle, Ireland",51.6508,-8.5808,Argus WorldPop baseline,987.8776310230152
"Ballinspittle, Ireland",51.6508,-8.5808,Argus uniform geopolitical,887.940570725158
"Ballinspittle, Ireland",51.6508,-8.5808,Argus WorldPop geopolitical,987.8776310230152
"Bandon, OR",43.2476,-124.3828,Argus uniform baseline,1009.9405119631788
"Bandon, OR",43.2476,-124.3828,Argus WorldPop baseline,8682.149082936385
"Bandon, OR",43.2476,-124.3828,Argus uniform geopolitical,1009.9405119631788
"Bandon, OR",43.2476,-124.3828,Argus WorldPop geopolitical,1096.5861541197253
"Banning, CA",33.9191,-116.8494,Argus uniform baseline,1616.9539505497667
"Banning, CA",33.9191,-116.8494,Argus WorldPop baseline,9177.207848679676
"Banning, CA",33.9191,-116.8494,Argus uniform geopolitical,1616.9539505497667
"Banning, CA",33.9191,-116.8494,Argus WorldPop geopolitical,1616.9539505497667
"Bastrop, TX",30.1579,-97.4069,Argus uniform baseline,2341.139874428596
"Bastrop, TX",30.1579,-97.4069,Argus WorldPop baseline,8338.955432704763
"Bastrop, TX",30.1579,-97.4069,Argus uniform geopolitical,2341.139874428596
"Bastrop, TX",30.1579,-97.4069,Argus WorldPop geopolitical,1101.8088980389223
"Baxley, GA",31.7791,-82.3485,Argus uniform baseline,1063.4704519463867
"Baxley, GA",31.7791,-82.3485,Argus WorldPop baseline,7044.848610049969
"Baxley, GA",31.7791,-82.3485,Argus uniform geopolitical,2506.841810764606
"Baxley, GA",31.7791,-82.3485,Argus WorldPop geopolitical,1467.4954932931234
"Beekmantown, NY",44.7629,-73.5754,Argus uniform baseline,983.428483559373
"Beekmantown, NY",44.7629,-73.5754,Argus WorldPop baseline,5702.004034303572
"Beekmantown, NY",44.7629,-73.5754,Argus uniform geopolitical,1328.5615720156516
"Beekmantown, NY",44.7629,-73.5754,Argus WorldPop geopolitical,210.5207391860387
"Bellingham, WA",48.7519,-122.4787,Argus uniform baseline,532.406819047588
"Bellingham, WA",48.7519,-122.4787,Argus WorldPop baseline,8090.008859442838
"Bellingham, WA",48.7519,-122.4787,Argus uniform geopolitical,532.406819047588
"Bellingham, WA",48.7519,-122.4787,Argus WorldPop geopolitical,777.8343651319127
"Big Ivy, TN",35.1599,-88.061,Argus uniform baseline,1453.8351730384734
"Big Ivy, TN",35.1599,-88.061,Argus WorldPop baseline,7328.140496458426
"Big Ivy, TN",35.1599,-88.061,Argus uniform geopolitical,1975.8597779034635
"Big Ivy, TN",35.1599,-88.061,Argus WorldPop geopolitical,882.0418331724449
"Bluffdale, UT",40.4798,-111.9042,Argus uniform baseline,836.2427197338704
"Bluffdale, UT",40.4798,-111.9042,Argus WorldPop baseline,8331.269978422932
"Bluffdale, UT",40.4798,-111.9042,Argus uniform geopolitical,836.2427197338704
"Bluffdale, UT",40.4798,-111.9042,Argus WorldPop geopolitical,836.2427197338704
"Boca Chica, TX",26.0621,-97.1668,Argus uniform baseline,2629.8526863159286
"Boca Chica, TX",26.0621,-97.1668,Argus WorldPop baseline,8606.818847905763
"Boca Chica, TX",26.0621,-97.1668,Argus uniform geopolitical,2760.9651591016072
"Boca Chica, TX",26.0621,-97.1668,Argus WorldPop geopolitical,684.5529650398731
"Boise, ID",43.5811,-116.29,Argus uniform baseline,593.1410233087164
"Boise, ID",43.5811,-116.29,Argus WorldPop baseline,8280.115507331442
"Boise, ID",43.5811,-116.29,Argus uniform geopolitical,593.1410233087164
"Boise, ID",43.5811,-116.29,Argus WorldPop geopolitical,593.1410233087164
"Boorowa, Australia",-34.4392,148.7142,Argus uniform baseline,1099.8921657610813
"Boorowa, Australia",-34.4392,148.7142,Argus WorldPop baseline,7698.758594845971
"Boorowa, Australia",-34.4392,148.7142,Argus uniform geopolitical,854.437956081801
"Boorowa, Australia",-34.4392,148.7142,Argus WorldPop geopolitical,6187.726911186349
"Brewster, WA",48.0962,-119.7806,Argus uniform baseline,578.2199178728591
"Brewster, WA",48.0962,-119.7806,Argus WorldPop baseline,8035.497882680775
"Brewster, WA",48.0962,-119.7806,Argus uniform geopolitical,578.2199178728591
"Brewster, WA",48.0962,-119.7806,Argus WorldPop geopolitical,578.2199178728591
"Bridgewater, CT",41.5454,-73.3544,Argus uniform baseline,627.6743591036574
"Bridgewater, CT",41.5454,-73.3544,Argus WorldPop baseline,5881.351625782761
"Bridgewater, CT",41.5454,-73.3544,Argus uniform geopolitical,1677.5490491249466
"Bridgewater, CT",41.5454,-73.3544,Argus WorldPop geopolitical,347.99046295003615
"Broadview, IL",41.8642,-87.8534,Argus uniform baseline,1283.785519414722
"Broadview, IL",41.8642,-87.8534,Argus WorldPop baseline,6819.079419193179
"Broadview, IL",41.8642,-87.8534,Argus uniform geopolitical,1283.785519414722
"Broadview, IL",41.8642,-87.8534,Argus WorldPop geopolitical,714.7387952431183
"Broken Hill, Australia",-31.9505,141.4681,Argus uniform baseline,1091.6438458546602
"Broken Hill, Australia",-31.9505,141.4681,Argus WorldPop baseline,7250.5622837528135
"Broken Hill, Australia",-31.9505,141.4681,Argus uniform geopolitical,138.58547188473733
"Broken Hill, Australia",-31.9505,141.4681,Argus WorldPop geopolitical,5647.638364835806
"Brooklyn Park, MN",45.144,-93.3858,Argus uniform baseline,786.1030915132973
"Brooklyn Park, MN",45.144,-93.3858,Argus WorldPop baseline,6918.1590907389655
"Brooklyn Park, MN",45.144,-93.3858,Argus uniform geopolitical,786.1030915132973
"Brooklyn Park, MN",45.144,-93.3858,Argus WorldPop geopolitical,610.6406105784554
"Bulla Bulling, Australia",-31.1,121.0167,Argus uniform baseline,1418.2745499136834
"Bulla Bulling, Australia",-31.1,121.0167,Argus WorldPop baseline,6714.909154737823
"Bulla Bulling, Australia",-31.1,121.0167,Argus uniform geopolitical,1418.2745499136834
"Bulla Bulling, Australia",-31.1,121.0167,Argus WorldPop geopolitical,4563.372808394997
"Burbank, CA",34.2001,-118.3438,Argus uniform baseline,1622.5159054599508
"Burbank, CA",34.2001,-118.3438,Argus WorldPop baseline,9230.719360387331
"Burbank, CA",34.2001,-118.3438,Argus uniform geopolitical,1622.5159054599508
"Burbank, CA",34.2001,-118.3438,Argus WorldPop geopolitical,1622.5159054599508
"Butte, MT",46.0038,-112.5348,Argus uniform baseline,225.64008486534158
"Butte, MT",46.0038,-112.5348,Argus WorldPop baseline,7885.397509604321
"Butte, MT",46.0038,-112.5348,Argus uniform geopolitical,225.64008486534158
"Butte, MT",46.0038,-112.5348,Argus WorldPop geopolitical,225.64008486534158
"Cabo San Lucas, Mexico",22.8905,-109.9167,Argus uniform baseline,2798.1599582412023
"Cabo San Lucas, Mexico",22.8905,-109.9167,Argus WorldPop baseline,9758.031927854345
"Cabo San Lucas, Mexico",22.8905,-109.9167,Argus uniform geopolitical,2798.1599582412023
"Cabo San Lucas, Mexico",22.8905,-109.9167,Argus WorldPop geopolitical,1475.0739860624594
"Cal-Nev-Ari, NV",35.2987,-114.8745,Argus uniform baseline,1432.0945974813858
"Cal-Nev-Ari, NV",35.2987,-114.8745,Argus WorldPop baseline,8946.94533964549
"Cal-Nev-Ari, NV",35.2987,-114.8745,Argus uniform geopolitical,1432.0945974813858
"Cal-Nev-Ari, NV",35.2987,-114.8745,Argus WorldPop geopolitical,1432.0945974813858
"Calais, ME",45.1714,-67.2476,Argus uniform baseline,1095.414310254808
"Calais, ME",45.1714,-67.2476,Argus WorldPop baseline,5254.80409254143
"Calais, ME",45.1714,-67.2476,Argus uniform geopolitical,1212.677547705293
"Calais, ME",45.1714,-67.2476,Argus WorldPop geopolitical,704.8896327716016
"Caldera, Chile",-27.0667,-70.8167,Argus uniform baseline,6444.176769550582
"Caldera, Chile",-27.0667,-70.8167,Argus WorldPop baseline,8044.232569556025
"Caldera, Chile",-27.0667,-70.8167,Argus uniform geopolitical,5467.55109887973
"Caldera, Chile",-27.0667,-70.8167,Argus WorldPop geopolitical,1916.582974648805
"Calrossie, Australia",-36.45,145.3,Argus uniform baseline,1013.2756344796369
"Calrossie, Australia",-36.45,145.3,Argus WorldPop baseline,7821.3480485362115
"Calrossie, Australia",-36.45,145.3,Argus uniform geopolitical,694.2252315939069
"Calrossie, Australia",-36.45,145.3,Argus WorldPop geopolitical,6246.543876351385
"Calverton, NY",40.9089,-72.7976,Argus uniform baseline,550.2377886085443
"Calverton, NY",40.9089,-72.7976,Argus WorldPop baseline,5859.53587107204
"Calverton, NY",40.9089,-72.7976,Argus uniform geopolitical,1735.610562931324
"Calverton, NY",40.9089,-72.7976,Argus WorldPop geopolitical,432.5495974758056
"Camaçari, Brazil",-12.6996,-38.3263,Argus uniform baseline,4638.757550267485
"Camaçari, Brazil",-12.6996,-38.3263,Argus WorldPop baseline,4328.5617881299195
"Camaçari, Brazil",-12.6996,-38.3263,Argus uniform geopolitical,2664.6078086121856
"Camaçari, Brazil",-12.6996,-38.3263,Argus WorldPop geopolitical,197.74330404152929
"Canyonleigh, Australia",-34.5333,150.2,Argus uniform baseline,1063.915822174487
"Canyonleigh, Australia",-34.5333,150.2,Argus WorldPop baseline,7753.736059461742
"Canyonleigh, Australia",-34.5333,150.2,Argus uniform geopolitical,988.7457195019323
"Canyonleigh, Australia",-34.5333,150.2,Argus WorldPop geopolitical,6264.67104024634
"Cass County, ND",46.93,-97.25,Argus uniform baseline,570.925743031867
"Cass County, ND",46.93,-97.25,Argus WorldPop baseline,7007.0938991127
"Cass County, ND",46.93,-97.25,Argus uniform geopolitical,570.925743031867
"Cass County, ND",46.93,-97.25,Argus WorldPop geopolitical,777.1265692756521
"Cataby, Australia",-30.75,115.5333,Argus uniform baseline,1505.6491196309505
"Cataby, Australia",-30.75,115.5333,Argus WorldPop baseline,6581.397297072552
"Cataby, Australia",-30.75,115.5333,Argus uniform geopolitical,1505.6491196309505
"Cataby, Australia",-30.75,115.5333,Argus WorldPop geopolitical,4383.032834122018
"Centennial, CO",39.5919,-104.8469,Argus uniform baseline,1096.033893213801
"Centennial, CO",39.5919,-104.8469,Argus WorldPop baseline,8019.229428358735
"Centennial, CO",39.5919,-104.8469,Argus uniform geopolitical,1096.033893213801
"Centennial, CO",39.5919,-104.8469,Argus WorldPop geopolitical,756.8770093534062
"Chalfont Grove, UK",51.6167,-0.5667,Argus uniform baseline,1200.007426647292
"Chalfont Grove, UK",51.6167,-0.5667,Argus WorldPop baseline,518.5576854930987
"Chalfont Grove, UK",51.6167,-0.5667,Argus uniform geopolitical,1200.007426647292
"Chalfont Grove, UK",51.6167,-0.5667,Argus WorldPop geopolitical,518.5576854930987
"Chantilly, VA",38.9102,-77.4727,Argus uniform baseline,581.2688832994368
"Chantilly, VA",38.9102,-77.4727,Argus WorldPop baseline,6310.487584262112
"Chantilly, VA",38.9102,-77.4727,Argus uniform geopolitical,1909.4532715869686
"Chantilly, VA",38.9102,-77.4727,Argus WorldPop geopolitical,579.085671132013
"Chapel Hill, NC",35.8958,-79.2267,Argus uniform baseline,650.487149505108
"Chapel Hill, NC",35.8958,-79.2267,Argus WorldPop baseline,6584.964415102828
"Chapel Hill, NC",35.8958,-79.2267,Argus uniform geopolitical,2226.747885228
"Chapel Hill, NC",35.8958,-79.2267,Argus WorldPop geopolitical,941.9777347455555
"Charcas, Mexico",23.1314,-101.1136,Argus uniform baseline,2928.5316761678982
"Charcas, Mexico",23.1314,-101.1136,Argus WorldPop baseline,9120.549503071366
"Charcas, Mexico",23.1314,-101.1136,Argus uniform geopolitical,2928.5316761678982
"Charcas, Mexico",23.1314,-101.1136,Argus WorldPop geopolitical,633.043895778184
"Charleston, SC",32.7765,-79.9311,Argus uniform baseline,810.8743727293839
"Charleston, SC",32.7765,-79.9311,Argus WorldPop baseline,6792.0095689558575
"Charleston, SC",32.7765,-79.9311,Argus uniform geopolitical,2499.597535210696
"Charleston, SC",32.7765,-79.9311,Argus WorldPop geopolitical,1293.7473997031746
"Chaska, MN",44.851,-93.598,Argus uniform baseline,814.329521009827
"Chaska, MN",44.851,-93.598,Argus WorldPop baseline,6952.246649976715
"Chaska, MN",44.851,-93.598,Argus uniform geopolitical,814.329521009827
"Chaska, MN",44.851,-93.598,Argus WorldPop geopolitical,574.2343984562351
"Chattanooga, TN",35.0317,-85.2975,Argus uniform baseline,1207.3849861632937
"Chattanooga, TN",35.0317,-85.2975,Argus WorldPop baseline,7121.674097291182
"Chattanooga, TN",35.0317,-85.2975,Argus uniform geopolitical,2069.652264893013
"Chattanooga, TN",35.0317,-85.2975,Argus WorldPop geopolitical,1092.5728105731982
"Chicago, IL",41.8414,-87.6711,Argus uniform baseline,1292.6951956639198
"Chicago, IL",41.8414,-87.6711,Argus WorldPop baseline,6809.204441367484
"Chicago, IL",41.8414,-87.6711,Argus uniform geopolitical,1292.6951956639198
"Chicago, IL",41.8414,-87.6711,Argus WorldPop geopolitical,728.7918799693089
"Chico, CA",39.7754,-121.9199,Argus uniform baseline,1209.7421667734695
"Chico, CA",39.7754,-121.9199,Argus WorldPop baseline,8894.915529722775
"Chico, CA",39.7754,-121.9199,Argus uniform geopolitical,1209.7421667734695
"Chico, CA",39.7754,-121.9199,Argus WorldPop geopolitical,1209.7421667734695
"Clarksville, GA",34.6485,-83.5473,Argus uniform baseline,1057.6829422876826
"Clarksville, GA",34.6485,-83.5473,Argus WorldPop baseline,6998.598231199151
"Clarksville, GA",34.6485,-83.5473,Argus uniform geopolitical,2169.5141323172293
"Clarksville, GA",34.6485,-83.5473,Argus WorldPop geopolitical,1224.6041878324943
"Cobargo, Australia",-36.3886,149.89,Argus uniform baseline,865.029317817975
"Cobargo, Australia",-36.3886,149.89,Argus WorldPop baseline,7938.448675515517
"Cobargo, Australia",-36.3886,149.89,Argus uniform geopolitical,865.029317817975
"Cobargo, Australia",-36.3886,149.89,Argus WorldPop geopolitical,6428.869118434262
"Colburn, ID",48.4,-116.55,Argus uniform baseline,340.0918801166593
"Colburn, ID",48.4,-116.55,Argus WorldPop baseline,7865.542439882657
"Colburn, ID",48.4,-116.55,Argus uniform geopolitical,340.0918801166593
"Colburn, ID",48.4,-116.55,Argus WorldPop geopolitical,340.0918801166593
"Conrad, MT",48.17,-111.95,Argus uniform baseline,19.264548347189777
"Conrad, MT",48.17,-111.95,Argus WorldPop baseline,7671.818394603101
"Conrad, MT",48.17,-111.95,Argus uniform geopolitical,19.264548347189777
"Conrad, MT",48.17,-111.95,Argus WorldPop geopolitical,19.264548347189777
"Corpus Christi, TX",27.7931,-97.4519,Argus uniform baseline,2560.8363526389026
"Corpus Christi, TX",27.7931,-97.4519,Argus WorldPop baseline,8522.555729970158
"Corpus Christi, TX",27.7931,-97.4519,Argus uniform geopolitical,2574.2691044482417
"Corpus Christi, TX",27.7931,-97.4519,Argus WorldPop geopolitical,879.0039566391328
"Cromwell, NZ",-45.05,169.2,Argus uniform baseline,1365.940785742185
"Cromwell, NZ",-45.05,169.2,Argus WorldPop baseline,9524.392600960151
"Cromwell, NZ",-45.05,169.2,Argus uniform geopolitical,1365.940785742185
"Cromwell, NZ",-45.05,169.2,Argus WorldPop geopolitical,8176.536755442515
"Dallas, TX",32.7999,-96.8182,Argus uniform baseline,2115.2886401497244
"Dallas, TX",32.7999,-96.8182,Argus WorldPop baseline,8086.382181692745
"Dallas, TX",32.7999,-96.8182,Argus uniform geopolitical,2115.2886401497244
"Dallas, TX",32.7999,-96.8182,Argus WorldPop geopolitical,803.9450240575402
"Debeque, CO",39.289,-108.205,Argus uniform baseline,1015.2746105458162
"Debeque, CO",39.289,-108.205,Argus WorldPop baseline,8233.54497059796
"Debeque, CO",39.289,-108.205,Argus uniform geopolitical,1015.2746105458162
"Debeque, CO",39.289,-108.205,Argus WorldPop geopolitical,1015.2746105458162
"Delta, UT",39.3461,-112.5894,Argus uniform baseline,963.4283625768577
"Delta, UT",39.3461,-112.5894,Argus WorldPop baseline,8466.417107409628
"Delta, UT",39.3461,-112.5894,Argus uniform geopolitical,963.4283625768577
"Delta, UT",39.3461,-112.5894,Argus WorldPop geopolitical,963.4283625768577
"Denver, CO",39.7457,-104.9954,Argus uniform baseline,1074.9093060161792
"Denver, CO",39.7457,-104.9954,Argus WorldPop baseline,8014.914395370379
"Denver, CO",39.7457,-104.9954,Argus uniform geopolitical,1074.9093060161792
"Denver, CO",39.7457,-104.9954,Argus WorldPop geopolitical,767.8498264205714
"Douglas, WY",42.7401,-105.3504,Argus uniform baseline,781.650644981381
"Douglas, WY",42.7401,-105.3504,Argus WorldPop baseline,7787.046885721007
"Douglas, WY",42.7401,-105.3504,Argus uniform geopolitical,781.650644981381
"Douglas, WY",42.7401,-105.3504,Argus WorldPop geopolitical,781.650644981381
"Draper, UT",40.4799,-111.8229,Argus uniform baseline,836.3153187955978
"Draper, UT",40.4799,-111.8229,Argus WorldPop baseline,8326.97309606443
"Draper, UT",40.4799,-111.8229,Argus uniform geopolitical,836.3153187955978
"Draper, UT",40.4799,-111.8229,Argus WorldPop geopolitical,836.3153187955978
"Dubois, ID",44.1704,-112.2251,Argus uniform baseline,426.1852657827961
"Dubois, ID",44.1704,-112.2251,Argus WorldPop baseline,8028.035171653568
"Dubois, ID",44.1704,-112.2251,Argus uniform geopolitical,426.1852657827961
"Dubois, ID",44.1704,-112.2251,Argus WorldPop geopolitical,426.1852657827961
"Dubuque, IA",42.4446,-90.6785,Argus uniform baseline,1135.2012030252572
"Dubuque, IA",42.4446,-90.6785,Argus WorldPop baseline,6953.212681602866
"Dubuque, IA",42.4446,-90.6785,Argus uniform geopolitical,1135.2012030252572
"Dubuque, IA",42.4446,-90.6785,Argus WorldPop geopolitical,521.3599887525429
"Duluth, MN",46.8281,-92.1304,Argus uniform baseline,639.3769969326343
"Duluth, MN",46.8281,-92.1304,Argus WorldPop baseline,6722.426947196421
"Duluth, MN",46.8281,-92.1304,Argus uniform geopolitical,639.3769969326343
"Duluth, MN",46.8281,-92.1304,Argus WorldPop geopolitical,820.79785855763
"Dumas, TX",35.8628,-101.9732,Argus uniform baseline,1581.0688922913876
"Dumas, TX",35.8628,-101.9732,Argus WorldPop baseline,8158.702678625063
"Dumas, TX",35.8628,-101.9732,Argus uniform geopolitical,1581.0688922913876
"Dumas, TX",35.8628,-101.9732,Argus WorldPop geopolitical,696.8859423091083
"Eagan, MN",44.8393,-93.1456,Argus uniform baseline,823.4536796773976
"Eagan, MN",44.8393,-93.1456,Argus WorldPop baseline,6926.403041362525
"Eagan, MN",44.8393,-93.1456,Argus uniform geopolitical,823.4536796773976
"Eagan, MN",44.8393,-93.1456,Argus WorldPop geopolitical,586.8036279110842
"Edison, NJ",40.5211,-74.3451,Argus uniform baseline,542.7610806470624
"Edison, NJ",40.5211,-74.3451,Argus WorldPop baseline,5996.89211347457
"Edison, NJ",40.5211,-74.3451,Argus uniform geopolitical,1769.8863012571564
"Edison, NJ",40.5211,-74.3451,Argus WorldPop geopolitical,410.08451268944435
El Marques,20.7351,-100.2836,Argus uniform baseline,3208.322027503536
El Marques,20.7351,-100.2836,Argus WorldPop baseline,9207.19982665549
El Marques,20.7351,-100.2836,Argus uniform geopolitical,3208.322027503536
El Marques,20.7351,-100.2836,Argus WorldPop geopolitical,453.93804939026484
"Elbert, CO",39.2239,-104.5347,Argus uniform baseline,1144.8340484583646
"Elbert, CO",39.2239,-104.5347,Argus WorldPop baseline,8031.902541297157
"Elbert, CO",39.2239,-104.5347,Argus uniform geopolitical,1144.8340484583646
"Elbert, CO",39.2239,-104.5347,Argus WorldPop geopolitical,735.8881867399411
"Elfordstown, Ireland",52.0833,-8.25,Argus uniform baseline,940.7342555590698
"Elfordstown, Ireland",52.0833,-8.25,Argus WorldPop baseline,983.8797011424665
"Elfordstown, Ireland",52.0833,-8.25,Argus uniform geopolitical,940.7342555590698
"Elfordstown, Ireland",52.0833,-8.25,Argus WorldPop geopolitical,983.8797011424665
"Evanston, WY",41.2683,-110.9632,Argus uniform baseline,752.9929534860642
"Evanston, WY",41.2683,-110.9632,Argus WorldPop baseline,8213.35795590895
"Evanston, WY",41.2683,-110.9632,Argus uniform geopolitical,752.9929534860642
"Evanston, WY",41.2683,-110.9632,Argus WorldPop geopolitical,752.9929534860642
"Fair Park, UT",40.7669,-111.9212,Argus uniform baseline,804.3082760994456
"Fair Park, UT",40.7669,-111.9212,Argus WorldPop baseline,8307.208967333225
"Fair Park, UT",40.7669,-111.9212,Argus uniform geopolitical,804.3082760994456
"Fair Park, UT",40.7669,-111.9212,Argus WorldPop geopolitical,804.3082760994456
"Fairbanks, AK",64.8378,-147.7164,Argus uniform baseline,1815.8505461693846
"Fairbanks, AK",64.8378,-147.7164,Argus WorldPop baseline,6556.702832732347
"Fairbanks, AK",64.8378,-147.7164,Argus uniform geopolitical,1815.8505461693846
"Fairbanks, AK",64.8378,-147.7164,Argus WorldPop geopolitical,2820.1435506773114
"Falda del Carmen, Argentina",-31.5333,-64.45,Argus uniform baseline,6749.838573908274
"Falda del Carmen, Argentina",-31.5333,-64.45,Argus WorldPop baseline,7715.674862947352
"Falda del Carmen, Argentina",-31.5333,-64.45,Argus uniform geopolitical,4801.678177329243
"Falda del Carmen, Argentina",-31.5333,-64.45,Argus WorldPop geopolitical,1482.221145918871
"Foggia, Italy",41.4621,15.5444,Argus uniform baseline,2256.7383124218877
"Foggia, Italy",41.4621,15.5444,Argus WorldPop baseline,460.4026641864451
"Foggia, Italy",41.4621,15.5444,Argus uniform geopolitical,2256.7383124218877
"Foggia, Italy",41.4621,15.5444,Argus WorldPop geopolitical,460.4026641864451
"Fort Lauderdale, FL",26.1224,-80.1373,Argus uniform baseline,1343.0301681690607
"Fort Lauderdale, FL",26.1224,-80.1373,Argus WorldPop baseline,7155.666446832458
"Fort Lauderdale, FL",26.1224,-80.1373,Argus uniform geopolitical,2787.8965888688153
"Fort Lauderdale, FL",26.1224,-80.1373,Argus WorldPop geopolitical,1758.0619636481956
"Franklin Park, IL",41.9288,-87.8574,Argus uniform baseline,1277.1795416664368
"Franklin Park, IL",41.9288,-87.8574,Argus WorldPop baseline,6814.683614659571
"Franklin Park, IL",41.9288,-87.8574,Argus uniform geopolitical,1277.1795416664368
"Franklin Park, IL",41.9288,-87.8574,Argus WorldPop geopolitical,716.2087181442837
"Frederick, MD",39.4143,-77.4105,Argus uniform baseline,608.6325013366275
"Frederick, MD",39.4143,-77.4105,Argus WorldPop baseline,6284.693586109148
"Frederick, MD",39.4143,-77.4105,Argus uniform geopolitical,1854.0663760665705
"Frederick, MD",39.4143,-77.4105,Argus WorldPop geopolitical,523.1536301668482
"Fremont, CA",37.4921,-121.9367,Argus uniform baseline,1419.9500331560057
"Fremont, CA",37.4921,-121.9367,Argus WorldPop baseline,9107.976669740761
"Fremont, CA",37.4921,-121.9367,Argus uniform geopolitical,1419.9500331560057
"Fremont, CA",37.4921,-121.9367,Argus WorldPop geopolitical,1419.9500331560057
"Ft. Lauderdale, FL",26.1911,-80.1934,Argus uniform baseline,1339.7277963357074
"Ft. Lauderdale, FL",26.1911,-80.1934,Argus WorldPop baseline,7156.797416421208
"Ft. Lauderdale, FL",26.1911,-80.1934,Argus uniform geopolitical,2791.9899075700655
"Ft. Lauderdale, FL",26.1911,-80.1934,Argus WorldPop geopolitical,1755.3568855740084
"Gaffney, SC",35.0718,-81.6498,Argus uniform baseline,878.8705196058654
"Gaffney, SC",35.0718,-81.6498,Argus WorldPop baseline,6822.500532889568
"Gaffney, SC",35.0718,-81.6498,Argus uniform geopolitical,2200.3780706682937
"Gaffney, SC",35.0718,-81.6498,Argus WorldPop geopolitical,1103.9994573124523
"Goodyear, AZ",33.4121,-112.4129,Argus uniform baseline,1622.467298112601
"Goodyear, AZ",33.4121,-112.4129,Argus WorldPop baseline,8978.898585569244
"Goodyear, AZ",33.4121,-112.4129,Argus uniform geopolitical,1622.467298112601
"Goodyear, AZ",33.4121,-112.4129,Argus WorldPop geopolitical,1622.467298112601
"Goonhilly, UK",50.0502,-5.1825,Argus uniform baseline,847.5618114462227
"Goonhilly, UK",50.0502,-5.1825,Argus WorldPop baseline,706.7220031346206
"Goonhilly, UK",50.0502,-5.1825,Argus uniform geopolitical,847.5618114462227
"Goonhilly, UK",50.0502,-5.1825,Argus WorldPop geopolitical,706.7220031346206
"Gordon, GA",32.8411,-83.2538,Argus uniform baseline,1089.588179979863
"Gordon, GA",32.8411,-83.2538,Argus WorldPop baseline,7065.831015863389
"Gordon, GA",32.8411,-83.2538,Argus uniform geopolitical,2365.401488657007
"Gordon, GA",32.8411,-83.2538,Argus WorldPop geopolitical,1388.5304204157705
"Grant District, WV",38.978,-79.1466,Argus uniform baseline,711.8983108546523
"Grant District, WV",38.978,-79.1466,Argus WorldPop baseline,6441.549278383529
"Grant District, WV",38.978,-79.1466,Argus uniform geopolitical,1893.80917697368
"Grant District, WV",38.978,-79.1466,Argus WorldPop geopolitical,616.7431871132305
"Greenville, PA",41.4028,-80.3812,Argus uniform baseline,942.5359118002501
"Greenville, PA",41.4028,-80.3812,Argus WorldPop baseline,6368.605353282687
